Record ID,Teacher Id,Assigned Hours,Course code,Reported Hours
A11800,19590129-0004,240,I-4727,243
A11801,19750705-0033,140,I-4727,136
A11802,19920206-0072,140,I-4727,122
A11803,19680712-0028,280,I-4728,298
A11804,19770224-0058,140,I-4728,155
A11805,19570828-0008,260,I-4729,243
A11806,19771013-0040,100,I-4729,118
A11807,19921123-0108,120,I-4729,138
A11808,19680712-0028,280,I-4730,273
A11809,19781130-0054,140,I-4730,148
A11810,19931231-0099,120,I-4730,114
A11811,19560705-0025,260,I-4731,244
A11812,19780424-0057,100,I-4731,115
A11813,19920122-0065,140,I-4731,120
A11814,19620831-0024,260,I-4732,277
A11815,19760524-0046,140,I-4732,121
A11816,19931226-0118,120,I-4732,104
A11817,19600814-0002,280,I-4733,296
A11818,19750331-0036,100,I-4733,103
A11819,19901029-0071,140,I-4733,157
A11820,19580515-0017,280,I-4734,290
A11821,19781125-0031,140,I-4734,147
A11822,19610623-0005,280,I-4735,267
A11823,19790618-0048,120,I-4735,118
A11824,19690917-0022,240,I-4736,251
A11825,19781125-0031,120,I-4736,136
A11826,19560812-0016,240,I-4737,251
A11827,19790702-0038,120,I-4737,108
A11828,19931118-0062,120,I-4737,117
A11829,19660630-0020,280,I-4738,279
A11830,19781217-0053,140,I-4738,142
A11831,19650303-0019,260,I-4739,250
A11832,19750906-0032,140,I-4739,159
A11833,19561222-0030,240,I-4740,224
A11834,19751018-0039,100,I-4740,116
A11835,19900818-0116,100,I-4740,101
A11836,19561222-0030,280,I-4741,279
A11837,19761020-0044,140,I-4741,151
A11838,19901002-0085,120,I-4741,105
A11839,19620522-0023,240,I-4742,251
A11840,19761020-0044,120,I-4742,107
A11841,19901029-0071,100,I-4742,86
A11842,19600905-0003,240,I-4743,254
A11843,19790426-0049,120,I-4743,112
A11844,19930414-0106,140,I-4743,128
A11845,19610918-0027,240,I-4744,243
A11846,19750331-0036,140,I-4744,131
A11847,19930906-0110,140,I-4744,139
A11848,19610918-0027,260,I-4745,271
A11849,19760524-0046,100,I-4745,92
A11850,19560812-0016,240,I-4746,229
A11851,19750906-0032,100,I-4746,90
A11852,19640220-0029,240,I-4747,259
A11853,19780602-0035,100,I-4747,119
A11854,19920602-0073,100,I-4747,94
A11855,19680712-0028,240,I-4748,244
A11856,19760524-0046,100,I-4748,93
A11857,19660630-0020,240,I-4749,236
A11858,19790717-0045,120,I-4749,118
A11859,19911116-0069,100,I-4749,97
A11860,19600814-0002,280,I-4750,268
A11861,19750906-0032,120,I-4750,118
A11862,19611219-0014,280,I-4751,298
A11863,19761024-0034,100,I-4751,102
A11864,19680712-0028,280,I-4752,281
A11865,19761009-0055,140,I-4752,146
A11866,19931226-0118,100,I-4752,117
A11867,19640414-0013,260,I-4753,251
A11868,19780815-0047,100,I-4753,100
A11869,19600814-0002,260,I-4754,267
A11870,19750722-0060,100,I-4754,100
A11871,19931118-0062,120,I-4754,115
A11872,19560705-0025,260,I-4755,255
A11873,19750906-0032,100,I-4755,87
A11874,19910327-0096,120,I-4755,138
A11875,19600905-0003,260,I-4756,240
A11876,19761009-0055,100,I-4756,109
A11877,19920206-0072,120,I-4756,110
A11878,19630126-0001,240,I-4757,259
A11879,19750417-0051,140,I-4757,152
A11880,19901011-0119,100,I-4757,111
A11881,19570826-0012,280,I-4758,293
A11882,19761009-0055,100,I-4758,85
A11883,19600905-0003,260,I-4759,269
A11884,19790702-0038,100,I-4759,92
A11885,19900801-0130,140,I-4759,125
A11886,19560812-0016,280,I-4760,267
A11887,19770224-0058,140,I-4760,123
A11888,19660630-0020,260,I-4761,248
A11889,19750705-0033,140,I-4761,144
A11890,19910421-0067,100,I-4761,93
A11891,19640414-0013,240,I-4762,230
A11892,19790702-0038,120,I-4762,100
A11893,19911116-0069,140,I-4762,120
A11894,19580218-0007,260,I-4763,261
A11895,19750906-0032,120,I-4763,128
A11896,19620424-0026,240,I-4764,244
A11897,19771013-0040,100,I-4764,100
A11898,19610918-0027,240,I-4765,230
A11899,19751018-0039,100,I-4765,95
A11900,19580515-0017,260,I-4766,273
A11901,19761009-0055,120,I-4766,126
A11902,19901108-0087,140,I-4766,126
A11903,19561222-0030,260,I-4767,245
A11904,19750722-0060,120,I-4767,108
A11905,19580515-0017,240,I-4768,244
A11906,19790708-0041,100,I-4768,109
A11907,19930829-0082,120,I-4768,120
A11908,19560612-0010,240,I-4769,249
A11909,19790717-0045,140,I-4769,152
A11910,19900124-0064,140,I-4769,131
A11911,19570826-0012,260,I-4770,270
A11912,19790702-0038,120,I-4770,110
A11913,19650303-0019,280,I-4771,284
A11914,19780424-0057,120,I-4771,119
A11915,19910404-0102,100,I-4771,104
A11916,19600529-0021,240,I-4772,256
A11917,19790708-0041,140,I-4772,123
A11918,19561222-0030,240,I-4773,227
A11919,19790426-0049,140,I-4773,160
A11920,19920122-0065,100,I-4773,81
A11921,19560612-0010,260,I-4774,272
A11922,19750705-0033,100,I-4774,112
A11923,19900511-0134,140,I-4774,153
A11924,19600814-0002,280,I-4775,285
A11925,19770713-0042,120,I-4775,119
A11926,19690513-0015,260,I-4776,258
A11927,19761020-0044,120,I-4776,116
A11928,19660630-0020,240,I-4777,240
A11929,19780815-0047,100,I-4777,96
A11930,19901026-0111,140,I-4777,139
A11931,19570615-0011,260,I-4778,259
A11932,19750512-0043,140,I-4778,120
A11933,19620522-0023,280,I-4779,287
A11934,19751018-0039,140,I-4779,146
A11935,19590129-0004,260,I-4780,278
A11936,19790708-0041,120,I-4780,117
A11937,19921127-0120,140,I-4780,143
A11938,19580218-0007,240,I-4781,245
A11939,19790618-0048,140,I-4781,120
A11940,19930919-0137,120,I-4781,100
A11941,19650303-0019,280,I-4782,265
A11942,19760108-0050,120,I-4782,103
A11943,19901026-0111,120,I-4782,136
A11944,19630126-0001,260,I-4783,243
A11945,19781217-0053,100,I-4783,92
A11946,19930709-0100,120,I-4783,107
A11947,19600905-0003,260,I-4784,259
A11948,19750417-0051,100,I-4784,119
A11949,19931118-0062,140,I-4784,156
A11950,19690513-0015,240,I-4785,242
A11951,19771013-0040,140,I-4785,128
A11952,19601021-0018,260,I-4786,249
A11953,19781130-0054,100,I-4786,116
A11954,19690513-0015,240,I-4787,252
A11955,19750906-0032,120,I-4787,119
A11956,19610620-0006,280,I-4788,277
A11957,19750722-0060,140,I-4788,132
A11958,19680712-0028,240,I-4789,259
A11959,19780317-0052,100,I-4789,104
A11960,19580515-0017,240,I-4790,245
A11961,19781125-0031,120,I-4790,124
A11962,19570615-0011,260,I-4791,274
A11963,19750417-0051,140,I-4791,143
A11964,19610623-0005,240,I-4792,257
A11965,19790426-0049,120,I-4792,106
A11966,19610623-0005,280,I-4793,273
A11967,19790708-0041,100,I-4793,91
A11968,19650303-0019,260,I-4794,267
A11969,19761024-0034,100,I-4794,104
A11970,19900801-0130,120,I-4794,136
A11971,19610918-0027,240,I-4795,247
A11972,19750512-0043,100,I-4795,88
A11973,19930302-0135,140,I-4795,133
A11974,19561222-0030,260,I-4796,257
A11975,19750220-0037,120,I-4796,127
A11976,19900307-0105,120,I-4796,124
A11977,19611219-0014,280,I-4797,287
A11978,19750705-0033,120,I-4797,113
A11979,19570826-0012,240,I-4798,235
A11980,19761020-0044,100,I-4798,117
A11981,19901029-0071,140,I-4798,156
A11982,19560612-0010,240,I-4799,250
A11983,19750705-0033,120,I-4799,105
A11984,19920316-0107,140,I-4799,129
A11985,19560612-0010,280,I-4800,276
A11986,19750512-0043,120,I-4800,102
A11987,19900701-0138,100,I-4800,110
A11988,19580515-0017,240,I-4801,251
A11989,19750220-0037,100,I-4801,101
A11990,19570615-0011,260,I-4802,246
A11991,19781130-0054,100,I-4802,103
A11992,19610623-0005,240,I-4803,222
A11993,19781217-0053,120,I-4803,129
A11994,19900124-0064,100,I-4803,111
A11995,19610620-0006,240,I-4804,232
A11996,19781125-0031,140,I-4804,121
A11997,19570615-0011,280,I-4805,293
A11998,19750122-0056,140,I-4805,159
A11999,19640220-0029,240,I-4806,238
A12000,19761020-0044,140,I-4806,156
A12001,19920505-0115,120,I-4806,116
A12002,19560812-0016,240,I-4807,255
A12003,19790618-0048,100,I-4807,97
A12004,19640414-0013,240,I-4808,239
A12005,19751018-0039,120,I-4808,115
A12006,19570826-0012,240,I-4809,235
A12007,19781125-0031,100,I-4809,109
A12008,19630126-0001,280,I-4810,276
A12009,19790708-0041,120,I-4810,123
A12010,19930709-0100,140,I-4810,159
A12011,19610623-0005,260,I-4811,254
A12012,19780602-0035,140,I-4811,147
A12013,19930221-0139,140,I-4811,138
A12014,19690513-0015,280,I-4812,291
A12015,19750102-0059,140,I-4812,143
A12016,19640414-0013,280,I-4813,286
A12017,19770224-0058,120,I-4813,114
A12018,19590129-0004,240,I-4814,251
A12019,19781217-0053,120,I-4814,113
A12020,19900619-0076,100,I-4814,106
A12021,19610918-0027,240,I-4815,224
A12022,19761024-0034,140,I-4815,155
A12023,19910817-0092,120,I-4815,125
A12024,19600814-0002,240,I-4816,223
A12025,19750102-0059,100,I-4816,90
A12026,19910214-0084,120,I-4816,134
A12027,19600905-0003,280,I-4817,276
A12028,19790717-0045,140,I-4817,142
A12029,19610620-0006,260,I-4818,275
A12030,19750417-0051,100,I-4818,81
A12031,19630126-0001,260,I-4819,266
A12032,19771013-0040,120,I-4819,109
A12033,19901026-0111,140,I-4819,144
A12034,19611219-0014,260,I-4820,245
A12035,19760108-0050,140,I-4820,125
A12036,19900430-0112,120,I-4820,102
A12037,19630126-0001,280,I-4821,294
A12038,19761024-0034,100,I-4821,114
A12039,19640414-0013,280,I-4822,279
A12040,19780317-0052,100,I-4822,104
A12041,19900723-0126,120,I-4822,119
A12042,19560812-0016,240,I-4823,236
A12043,19780602-0035,120,I-4823,122
A12044,19640220-0029,260,I-4824,278
A12045,19750705-0033,140,I-4824,120
A12046,19920226-0075,140,I-4824,147
A12047,19560612-0010,260,I-4825,240
A12048,19770224-0058,100,I-4825,96
A12049,19610620-0006,240,I-4826,255
A12050,19750722-0060,120,I-4826,123
A12051,19620522-0023,260,I-4827,276
A12052,19780602-0035,120,I-4827,133
A12053,19911025-0091,140,I-4827,126
A12054,19560705-0025,280,I-4828,294
A12055,19750906-0032,120,I-4828,138
A12056,19920826-0088,140,I-4828,121
A12057,19561222-0030,260,I-4829,279
A12058,19750331-0036,120,I-4829,110
A12059,19640414-0013,280,I-4830,271
A12060,19780317-0052,100,I-4830,94
A12061,19930221-0139,100,I-4830,89
A12062,19690917-0022,260,I-4831,261
A12063,19761024-0034,100,I-4831,83
A12064,19900511-0134,120,I-4831,138
A12065,19570828-0008,280,I-4832,290
A12066,19790702-0038,120,I-4832,118
A12067,19921201-0094,100,I-4832,117
A12068,19640414-0013,260,I-4833,271
A12069,19761020-0044,140,I-4833,156
A12070,19620831-0024,280,I-4834,283
A12071,19750722-0060,100,I-4834,100
A12072,19900701-0138,120,I-4834,115
A12073,19620424-0026,240,I-4835,252
A12074,19750102-0059,120,I-4835,114
A12075,19561222-0030,280,I-4836,269
A12076,19750512-0043,140,I-4836,160
A12077,19580515-0017,260,I-4837,256
A12078,19790702-0038,120,I-4837,108
A12079,19910514-0068,120,I-4837,109
A12080,19620522-0023,260,I-4838,279
A12081,19781125-0031,140,I-4838,135
A12082,19910403-0103,120,I-4838,138
A12083,19600529-0021,240,I-4839,221
A12084,19761020-0044,100,I-4839,88
A12085,19930414-0106,140,I-4839,159
A12086,19561222-0030,280,I-4840,281
A12087,19750331-0036,140,I-4840,123
A12088,19570828-0008,260,I-4841,242
A12089,19770713-0042,140,I-4841,121
A12090,19570826-0012,260,I-4842,258
A12091,19750102-0059,120,I-4842,134
A12092,19920917-0109,100,I-4842,81
A12093,19580515-0017,280,I-4843,265
A12094,19770224-0058,120,I-4843,109
A12095,19930906-0110,140,I-4843,155
A12096,19620831-0024,240,I-4844,249
A12097,19750417-0051,140,I-4844,150
A12098,19931118-0062,100,I-4844,118
A12099,19640220-0029,240,I-4845,222
A12100,19780815-0047,120,I-4845,103
A12101,19900201-0074,140,I-4845,146
A12102,19630126-0001,240,I-4846,256
A12103,19780602-0035,100,I-4846,117
A12104,19930709-0100,120,I-4846,140
A12105,19680712-0028,240,I-4847,245
A12106,19781130-0054,100,I-4847,98
A12107,19610620-0006,260,I-4848,247
A12108,19790426-0049,100,I-4848,97
A12109,19900307-0105,100,I-4848,95
A12110,19640220-0029,240,I-4849,229
A12111,19790702-0038,100,I-4849,88
A12112,19910403-0131,140,I-4849,144
A12113,19590129-0004,260,I-4850,272
A12114,19790618-0048,120,I-4850,106
A12115,19601021-0018,260,I-4851,261
A12116,19750722-0060,120,I-4851,131
A12117,19900124-0064,100,I-4851,106
A12118,19600905-0003,280,I-4852,284
A12119,19750906-0032,120,I-4852,102
A12120,19921218-0101,120,I-4852,124
A12121,19690513-0015,240,I-4853,258
A12122,19750102-0059,120,I-4853,117
A12123,19911116-0069,140,I-4853,159
A12124,19690917-0022,240,I-4854,246
A12125,19770713-0042,120,I-4854,101
A12126,19561222-0030,280,I-4855,277
A12127,19750417-0051,100,I-4855,96
A12128,19931203-0066,100,I-4855,106
A12129,19690513-0015,260,I-4856,242
A12130,19780815-0047,100,I-4856,91
A12131,19611219-0014,260,I-4857,264
A12132,19780602-0035,140,I-4857,151
A12133,19920504-0093,140,I-4857,121
A12134,19690513-0015,260,I-4858,242
A12135,19750102-0059,100,I-4858,101
A12136,19910403-0131,100,I-4858,94
A12137,19690408-0009,240,I-4859,222
A12138,19750722-0060,120,I-4859,109
A12139,19930302-0135,120,I-4859,100
A12140,19580515-0017,240,I-4860,228
A12141,19781125-0031,100,I-4860,96
A12142,19930906-0110,120,I-4860,132
A12143,19690513-0015,280,I-4861,273
A12144,19780815-0047,100,I-4861,94
A12145,19910327-0096,120,I-4861,110
A12146,19620522-0023,260,I-4862,246
A12147,19750906-0032,140,I-4862,140
A12148,19931203-0066,120,I-4862,136
A12149,19620831-0024,240,I-4863,260
A12150,19750417-0051,140,I-4863,158
A12151,19650303-0019,260,I-4864,253
A12152,19750722-0060,140,I-4864,143
A12153,19901002-0085,120,I-4864,122
A12154,19600529-0021,280,I-4865,300
A12155,19750417-0051,120,I-4865,113
A12156,19620424-0026,280,I-4866,280
A12157,19790717-0045,100,I-4866,81
A12158,19640414-0013,260,I-4867,246
A12159,19761024-0034,100,I-4867,115
A12160,19900801-0130,140,I-4867,147
A12161,19640414-0013,280,I-4868,300
A12162,19750102-0059,100,I-4868,92
A12163,19560705-0025,260,I-4869,241
A12164,19781125-0031,100,I-4869,106
A12165,19910820-0078,100,I-4869,110
A12166,19600529-0021,280,I-4870,293
A12167,19750512-0043,140,I-4870,135
A12168,19630126-0001,260,I-4871,272
A12169,19750512-0043,120,I-4871,122
A12170,19660630-0020,280,I-4872,271
A12171,19770713-0042,140,I-4872,153
A12172,19920602-0073,100,I-4872,85
A12173,19680712-0028,260,I-4873,264
A12174,19750331-0036,100,I-4873,80
A12175,19920122-0065,120,I-4873,115
A12176,19620831-0024,280,I-4874,280
A12177,19750417-0051,140,I-4874,138
A12178,19920226-0075,140,I-4874,146
A12179,19650303-0019,260,I-4875,269
A12180,19790426-0049,120,I-4875,119
A12181,19690408-0009,280,I-4876,290
A12182,19780424-0057,100,I-4876,89
A12183,19610623-0005,280,I-4877,269
A12184,19761024-0034,140,I-4877,133
A12185,19930709-0100,100,I-4877,88
A12186,19560612-0010,240,I-4878,236
A12187,19750417-0051,120,I-4878,135
A12188,19900818-0116,120,I-4878,102
A12189,19570615-0011,240,I-4879,242
A12190,19750705-0033,100,I-4879,98
A12191,19620424-0026,260,I-4880,250
A12192,19770224-0058,120,I-4880,100
A12193,19921208-0097,100,I-4880,95
A12194,19620522-0023,260,I-4881,272
A12195,19761020-0044,120,I-4881,110
A12196,19920122-0065,120,I-4881,113
A12197,19570615-0011,240,I-4882,234
A12198,19761020-0044,100,I-4882,103
A12199,19690408-0009,240,I-4883,224
A12200,19750102-0059,140,I-4883,129
A12201,19561222-0030,260,I-4884,240
A12202,19760108-0050,100,I-4884,99
A12203,19910421-0067,120,I-4884,115
A12204,19620831-0024,240,I-4885,237
A12205,19761020-0044,100,I-4885,82
A12206,19920316-0107,140,I-4885,140
A12207,19640220-0029,240,I-4886,237
A12208,19750331-0036,100,I-4886,114
A12209,19920602-0073,140,I-4886,128
A12210,19690513-0015,240,I-4887,229
A12211,19750331-0036,100,I-4887,88
A12212,19931231-0099,140,I-4887,126
A12213,19580218-0007,260,I-4888,248
A12214,19781125-0031,140,I-4888,137
A12215,19611219-0014,240,I-4889,222
A12216,19750705-0033,100,I-4889,119
A12217,19930906-0110,120,I-4889,117
A12218,19590129-0004,240,I-4890,234
A12219,19750417-0051,140,I-4890,130
A12220,19600529-0021,240,I-4891,232
A12221,19780424-0057,140,I-4891,135
A12222,19920505-0115,120,I-4891,137
A12223,19680712-0028,240,I-4892,225
A12224,19770224-0058,140,I-4892,150
A12225,19680712-0028,280,I-4893,276
A12226,19780317-0052,120,I-4893,105
A12227,19910403-0131,120,I-4893,105
A12228,19570615-0011,260,I-4894,273
A12229,19761024-0034,140,I-4894,140
A12230,19900128-0095,120,I-4894,115
A12231,19561222-0030,240,I-4895,253
A12232,19760524-0046,140,I-4895,154
A12233,19620522-0023,280,I-4896,292
A12234,19780815-0047,100,I-4896,111
A12235,19910214-0084,140,I-4896,128
A12236,19580515-0017,260,I-4897,270
A12237,19760108-0050,120,I-4897,110
A12238,19640220-0029,240,I-4898,255
A12239,19790702-0038,140,I-4898,158
A12240,19910101-0133,140,I-4898,120
A12241,19680712-0028,240,I-4899,236
A12242,19780424-0057,140,I-4899,157
A12243,19920316-0107,100,I-4899,93
A12244,19640220-0029,260,I-4900,263
A12245,19760524-0046,120,I-4900,119
A12246,19600814-0002,240,I-4901,242
A12247,19771013-0040,140,I-4901,125
A12248,19910927-0128,140,I-4901,156
A12249,19601021-0018,280,I-4902,275
A12250,19781130-0054,140,I-4902,143
A12251,19900211-0140,100,I-4902,98
A12252,19561222-0030,260,I-4903,266
A12253,19750906-0032,140,I-4903,122
A12254,19930906-0110,120,I-4903,139
A12255,19561222-0030,260,I-4904,278
A12256,19750906-0032,140,I-4904,131
A12257,19560812-0016,280,I-4905,270
A12258,19780602-0035,120,I-4905,132
A12259,19930829-0082,100,I-4905,105
A12260,19600529-0021,240,I-4906,226
A12261,19790618-0048,100,I-4906,114
A12262,19611219-0014,280,I-4907,298
A12263,19761020-0044,120,I-4907,129
A12264,19920217-0098,140,I-4907,151
A12265,19690513-0015,260,I-4908,279
A12266,19771013-0040,140,I-4908,155
A12267,19650303-0019,260,I-4909,266
A12268,19790618-0048,120,I-4909,136
A12269,19640414-0013,260,I-4910,240
A12270,19750722-0060,120,I-4910,103
A12271,19611219-0014,240,I-4911,246
A12272,19750512-0043,120,I-4911,131
A12273,19611219-0014,280,I-4912,289
A12274,19780317-0052,140,I-4912,143
A12275,19630126-0001,240,I-4913,250
A12276,19750331-0036,140,I-4913,134
A12277,19600529-0021,260,I-4914,257
A12278,19761020-0044,120,I-4914,110
A12279,19900902-0090,120,I-4914,119
A12280,19610620-0006,280,I-4915,286
A12281,19780602-0035,140,I-4915,133
A12282,19930302-0135,140,I-4915,127
A12283,19611219-0014,280,I-4916,287
A12284,19751018-0039,100,I-4916,117
A12285,19620831-0024,260,I-4917,251
A12286,19761024-0034,140,I-4917,151
A12287,19640414-0013,260,I-4918,278
A12288,19751018-0039,100,I-4918,97
A12289,19910403-0103,140,I-4918,155
A12290,19690408-0009,260,I-4919,251
A12291,19761009-0055,100,I-4919,91
A12292,19901108-0087,100,I-4919,112
A12293,19560812-0016,260,I-4920,267
A12294,19750722-0060,120,I-4920,137
A12295,19900511-0134,100,I-4920,81
A12296,19690513-0015,260,I-4921,264
A12297,19750722-0060,120,I-4921,100
A12298,19910327-0096,140,I-4921,135
A12299,19640414-0013,280,I-4922,285
A12300,19790702-0038,140,I-4922,129
A12301,19570826-0012,240,I-4923,258
A12302,19760108-0050,120,I-4923,134
A12303,19900801-0130,140,I-4923,135
A12304,19570826-0012,240,I-4924,248
A12305,19760524-0046,140,I-4924,150
A12306,19570615-0011,280,I-4925,271
A12307,19781130-0054,140,I-4925,149
A12308,19900701-0138,100,I-4925,106
A12309,19580218-0007,240,I-4926,241
A12310,19780815-0047,100,I-4926,86
A12311,19620831-0024,240,I-4927,225
A12312,19761009-0055,140,I-4927,141
A12313,19900119-0104,140,I-4927,131
A12314,19690408-0009,260,I-4928,253
A12315,19761024-0034,100,I-4928,117
A12316,19680712-0028,280,I-4929,293
A12317,19751018-0039,100,I-4929,104
A12318,19690408-0009,240,I-4930,258
A12319,19761024-0034,120,I-4930,135
A12320,19620424-0026,260,I-4931,252
A12321,19771013-0040,140,I-4931,127
